Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Weigth,Selectivity,Conversion,Yield,Normalized Weigth,Normalized Selectivity,Normalized Conversion,Normalized Yield,Overall Efficiency
2211.0,1023.15,6.0,262.5,0.055,0.2,0.053,1.3333473577953123,0.2166195102716921,8.000036062685496,0.8,0.994215299355167,0.3379669913242996,0.997520843732992,3.129703134412458
2210.0,1023.15,6.0,262.5,0.055,0.1,0.054,1.3333476658836263,0.2188116788958903,8.000036854902946,0.8,0.9942152993571456,0.3379641489746164,0.9975208437338432,3.129700292065605
2209.0,1023.15,6.0,262.5,0.0325,0.5,0.091,1.3333582423071295,0.3686485305131566,8.000064050963159,0.8,0.9942152993767676,0.3379359611898871,0.9975208437422802,3.129672104308935
1207.0,923.15,10.0,262.5,0.0325,0.3,0.025,1.3333418518175733,0.3707103488255159,8.000021904593796,0.1379310344827585,0.994228819395945,0.9998337257493743,0.9975266572530724,3.1295202368811506
1206.0,923.15,10.0,262.5,0.0325,0.2,0.025,1.3333418518826587,0.370698595874825,8.000021904761152,0.1379310344827585,0.9942288193976344,0.9998329855213992,0.9975266572537986,3.1295194966555906
1205.0,923.15,10.0,262.5,0.0325,0.1,0.025,1.3333418525282426,0.3705820693847941,8.00002190642121,0.1379310344827585,0.9942288194023468,0.9998309183665084,0.9975266572558252,3.1295174295074384
2173.0,1023.15,6.0,187.5,0.1,0.4,0.041,1.333349325452718,0.1682653567108344,8.000041122310842,0.6666666666666666,0.9942159738769202,0.469968308507648,0.9975211337746244,3.128372082825859
2172.0,1023.15,6.0,187.5,0.1,0.3,0.041,1.333349325545758,0.1682609725091743,8.000041122550133,0.6666666666666666,0.9942159738770732,0.4699681204313891,0.9975211337746904,3.128371894749819
2171.0,1023.15,6.0,187.5,0.1,0.2,0.041,1.333349325926685,0.1682430253542539,8.000041123529595,0.6666666666666666,0.9942159738775008,0.4699675943921368,0.9975211337748744,3.1283713687111785
2170.0,1023.15,6.0,187.5,0.1,0.1,0.041,1.33334932970741,0.1680651703031248,8.000041133251337,0.6666666666666666,0.994215973879251,0.4699654421303589,0.9975211337756268,3.1283692164519032
2169.0,1023.15,6.0,187.5,0.0775,0.5,0.048,1.3333521603023832,0.2151993034713187,8.00004841181551,0.6666666666666666,0.994215973896586,0.4699441236644182,0.9975211337830808,3.128347898010752
2149.0,1023.15,6.0,150.0,0.1,0.5,0.047,1.3333575514558544,0.2083418050822332,8.000062274525842,0.5,0.9942172194057391,0.6185533656920785,0.997521669346402,3.11029225444422
2158.0,1023.15,6.0,187.5,0.0325,0.4,0.119,1.3333832961624492,0.5140365272355449,8.000128473095353,0.6666666666666666,0.9942164792610326,0.4497373795074803,0.9975213510876076,3.1081418765227875
2157.0,1023.15,6.0,187.5,0.0325,0.3,0.119,1.333383296616815,0.5140116084458626,8.000128474263672,0.6666666666666666,0.99421647926115,0.4497372656865974,0.9975213510876576,3.1081417627020715
2156.0,1023.15,6.0,187.5,0.0325,0.2,0.119,1.3333832984759326,0.5139096816918777,8.000128479044049,0.6666666666666666,0.9942164792614788,0.4497369475414436,0.9975213510877988,3.108141444557388
2155.0,1023.15,6.0,187.5,0.0325,0.1,0.119,1.333383316967245,0.5128999737892943,8.000128526591107,0.6666666666666666,0.9942164792628234,0.4497356467264395,0.9975213510883776,3.1081401437443072
2233.0,1023.15,6.0,300.0,0.0325,0.4,0.084,1.333352889566862,0.3221939750018074,8.000050287036178,0.8,0.9942151859633628,0.3077558331805934,0.9975207949749506,3.099491814118907
2232.0,1023.15,6.0,300.0,0.0325,0.3,0.084,1.3333528900971978,0.3221576972090245,8.000050288399878,0.8,0.9942151859635662,0.30775552992993,0.9975207949750384,3.0994915108685346
2231.0,1023.15,6.0,300.0,0.0325,0.2,0.084,1.3333528922713662,0.3220090761967746,8.0000502939905,0.8,0.9942151859641364,0.3077546804852935,0.9975207949752832,3.099490661424713
2230.0,1023.15,6.0,300.0,0.0325,0.1,0.084,1.3333529139667823,0.3205352913559953,8.000050349777757,0.8,0.9942151859664726,0.3077511997394895,0.9975207949762886,3.099487180682251
2048.0,1023.15,4.0,187.5,0.1,0.4,0.2100000000000001,1.3334136473691278,0.166687389437996,8.000206514698073,0.108108108108108,0.99422810721371,0.9959535974436708,0.9975263510220987,3.095816163787587
2047.0,1023.15,4.0,187.5,0.1,0.3,0.2110000000000001,1.333414088921116,0.1671311048825893,8.000207650039034,0.108108108108108,0.9942281072172084,0.99595195664547,0.9975263510236032,3.0958145229943894
2046.0,1023.15,4.0,187.5,0.1,0.2,0.2110000000000001,1.3334141102429855,0.166922245496407,8.000207704862925,0.108108108108108,0.9942281072269676,0.9959473739270716,0.9975263510277996,3.0958099402899464
2045.0,1023.15,4.0,187.5,0.1,0.1,0.2150000000000001,1.333416081934156,0.1667561196607792,8.000212774570594,0.108108108108108,0.9942281072668,0.995928650747564,0.9975263510449276,3.0957912171674
2044.0,1023.15,4.0,187.5,0.0775,0.5,0.2500000000000001,1.333429666359546,0.215525351921842,8.000247703269425,0.108108108108108,0.99422810766079,0.9957434540303096,0.9975263512143387,3.095606021013546
749.0,923.15,2.0,300.0,0.1,0.5,6.6890000000005685,1.3350118784344962,0.1041137818950896,8.00431315604831,0.0909090909090908,0.9942379224423262,0.9963659955414704,0.997530571446506,3.0790435803393934
748.0,923.15,2.0,300.0,0.1,0.4,7.097000000000705,1.3351410739469691,0.1041129833616635,8.004644877263647,0.0909090909090908,0.9942379228929096,0.9962458083760536,0.9975305716402498,3.078923393818304
2193.0,1023.15,6.0,225.0,0.0775,0.4,0.044,1.3333471814084714,0.1813109604035205,8.000035609124733,0.6666666666666666,0.9942156914778406,0.4203165398767783,0.9975210123441868,3.0787199103654728
2192.0,1023.15,6.0,225.0,0.0775,0.3,0.044,1.333347181537333,0.1813038290133582,8.000035609456086,0.6666666666666666,0.9942156914780343,0.4203162862776667,0.9975210123442704,3.078719656766638
2191.0,1023.15,6.0,225.0,0.0775,0.2,0.044,1.3333471820651572,0.1812746250681099,8.00003561081334,0.6666666666666666,0.9942156914785768,0.4203155765025609,0.9975210123445036,3.078718946992308
2190.0,1023.15,6.0,225.0,0.0775,0.1,0.044,1.3333471873088227,0.18098512409991,8.000035624296878,0.6666666666666666,0.9942156914807972,0.4203126705294,0.9975210123454582,3.078716041022322
2189.0,1023.15,6.0,225.0,0.055,0.5,0.058,1.3333518232794552,0.2543263104203746,8.000047545198983,0.6666666666666666,0.9942156915028076,0.4202838661498366,0.9975210123549232,3.078687236674234
2188.0,1023.15,6.0,225.0,0.055,0.4,0.058,1.333351823350572,0.2543220786317829,8.000047545381834,0.3999999999999999,0.9942166031414394,0.6840412361677838,0.9975214043556266,3.07577924366485
2187.0,1023.15,6.0,225.0,0.055,0.3,0.058,1.3333518235496251,0.2543102345904103,8.000047545893699,0.3999999999999999,0.994216603141868,0.6840406558034859,0.9975214043558112,3.075778663301165
2186.0,1023.15,6.0,225.0,0.055,0.2,0.058,1.3333518243648164,0.2542617427483652,8.000047547989869,0.3999999999999999,0.9942166031430668,0.6840390319276626,0.9975214043563267,3.0757770394270563
2185.0,1023.15,6.0,225.0,0.055,0.1,0.058,1.3333518324657807,0.2537811352011824,8.000047568820595,0.3999999999999999,0.9942166031479748,0.6840323852804719,0.9975214043584372,3.075770392786884
2184.0,1023.15,6.0,225.0,0.0325,0.5,0.101,1.3333668092990067,0.4287252284760295,8.000086079819631,0.3999999999999999,0.9942166031966074,0.6839665210721758,0.9975214043793492,3.0757045286481324
1574.0,973.15,6.0,225.0,0.1,0.5,0.052,1.3333519513640428,0.1394837503899662,8.000047874554111,0.0816326530612244,0.9942355609721456,0.988585176218114,0.997529556048488,3.061982946299972
