Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Weigth,Selectivity,Conversion,Yield,Normalized Weigth,Normalized Selectivity,Normalized Conversion,Normalized Yield,Overall Efficiency
3066.0,1073.15,15.0,225.0,0.0775,0.0875,0.0008,1.3333335457572455,0.179812764975115,8.000000546232865,0.875,0.9978331313149612,0.2791054942233616,0.9990713420766784,3.151009967615001
3093.0,1073.15,15.0,262.5,0.0775,0.1625,0.0008,1.3333335116411051,0.1618010594576008,8.000000458505669,0.875,0.9978331057833036,0.2511477128557975,0.9990713311209632,3.1230521497600643
3094.0,1073.15,15.0,262.5,0.0775,0.2,0.0008,1.3333335116410638,0.1618011923697268,8.000000458505557,0.875,0.9978331057832728,0.2511479191620885,0.9990713311209491,3.1230523560663106
3067.0,1073.15,15.0,225.0,0.0775,0.125,0.0008,1.3333335457569409,0.1798137157550015,8.000000546232087,0.875,0.997833131314733,0.2791069700245382,0.9990713420765812,3.151011443415852
3116.0,1073.15,15.0,300.0,0.0775,0.0875,0.0008,1.3333334867253803,0.1471884276483227,8.000000394436663,0.875,0.9978330871370048,0.2284659759746755,0.9990713231197752,3.100370386231456
3115.0,1073.15,15.0,300.0,0.0775,0.05,0.0008,1.3333334867282784,0.1471786803635551,8.000000394444125,0.875,0.9978330871391736,0.2284508462327311,0.9990713231207072,3.100355256492612
3045.0,1073.15,15.0,187.5,0.1,0.05,0.0008,1.3333335997188305,0.1747147724485154,8.000000684991203,0.875,0.9978331716984472,0.2711923868092105,0.999071359405362,3.14309691791302
3092.0,1073.15,15.0,262.5,0.0775,0.125,0.0008,1.3333335116412104,0.1618007166425629,8.000000458505939,0.875,0.9978331057833824,0.2511471807380661,0.9990713311209968,3.123051617642445
3046.0,1073.15,15.0,187.5,0.1,0.0875,0.0008,1.3333335997171685,0.174719047824218,8.000000684986926,0.875,0.9978331716972036,0.2711990230502394,0.9990713594048278,3.143103554152271
3041.0,1073.15,15.0,187.5,0.0775,0.0875,0.0009,1.333333634315871,0.2179188906977383,8.000000773954994,0.7777777777777777,0.9978331975899984,0.3382538480914656,0.999071370515508,3.112936193974749
3042.0,1073.15,15.0,187.5,0.0775,0.125,0.0009,1.333333634315577,0.2179197340618143,8.000000773954234,0.7777777777777777,0.9978331975897784,0.3382551571617492,0.9990713705154132,3.1129375030447184
3043.0,1073.15,15.0,187.5,0.0775,0.1625,0.0009,1.3333336343154931,0.2179199742895641,8.000000773954032,0.7777777777777777,0.9978331975897156,0.3382555300434233,0.9990713705153876,3.1129378759263044
3044.0,1073.15,15.0,187.5,0.0775,0.2,0.0009,1.3333336343154605,0.217920067465064,8.000000773953941,0.7777777777777777,0.997833197589691,0.3382556746704966,0.9990713705153764,3.112938020553342
2495.0,1023.15,15.0,300.0,0.1,0.05,0.0009,1.3333335366879184,0.1131744492995742,8.000000522911737,0.7777777777777777,0.9978331245277056,0.1756694560010017,0.9990713391642446,2.9503516974707296
3022.0,1073.15,15.0,150.0,0.1,0.125,0.0009,1.333333731112131,0.213707578218517,8.000001022859593,0.7777777777777777,0.9978332700298732,0.331717046040706,0.9990714015996872,3.106399495448044
2496.0,1023.15,15.0,300.0,0.1,0.0875,0.0009,1.3333335366834569,0.1131832163559571,8.000000522900269,0.7777777777777777,0.9978331245243668,0.175683064231791,0.9990713391628124,2.950365305696748
