Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Weigth,Selectivity,Conversion,Yield,Normalized Weigth,Normalized Selectivity,Normalized Conversion,Normalized Yield,Overall Efficiency
97.0,873.15,4.0,262.5,0.1,0.125,0.6650999999999431,1.3335448045555154,0.119046732693193,8.000543733863477,0.0010524733122839573,0.9979912320609192,0.18478441821751868,0.9991391774714359,2.1829673010621575
98.0,873.15,4.0,262.5,0.1,0.16250000000000003,0.6424999999999456,1.333535722791878,0.11904662519602027,8.000520384898929,0.001089494163424217,0.997984435498516,0.18478425136033516,0.9991362615614666,2.182994442583742
99.0,873.15,4.0,262.5,0.1,0.2,0.6343999999999465,1.333532492285837,0.11904511187257118,8.000512079312804,0.0011034047919294754,0.9979820178694321,0.18478190237866393,0.9991352243274029,2.1830025493674285
107.0,873.15,4.0,300.0,0.0325,0.125,1.8812999999998092,1.3338695994642555,0.32046446083422137,8.001378653197344,0.00037208313400312077,0.9982343003628116,0.49742515073686155,0.9992434454617432,2.4952749796954192
108.0,873.15,4.0,300.0,0.0325,0.16250000000000003,1.682699999999831,1.3337990773203192,0.3204705767063787,8.001197388390825,0.0004159980982944496,0.9981815233724367,0.49743464379772023,0.9992208084040987,2.49525297367255
109.0,873.15,4.0,300.0,0.0325,0.2,1.6229999999998377,1.3337783374764063,0.3204743752781036,8.00114407817372,0.00043130006161433773,0.9981660021973635,0.4974405399432957,0.9992141508157846,2.495251993018058
111.0,873.15,4.0,300.0,0.05500000000000001,0.08750000000000001,1.5121999999998499,1.3337959130681947,0.18936957082207218,8.001189254978387,0.00046290173257510224,0.9981791553261097,0.2939395746596467,0.9992197926717581,2.2918014243900897
112.0,873.15,4.0,300.0,0.05500000000000001,0.125,1.0325999999999027,1.3336174069841813,0.18938134754430253,8.00073038618061,0.0006779004454774996,0.9980455658838154,0.29395785449578005,0.9991624873424668,2.29184380816754
113.0,873.15,4.0,300.0,0.05500000000000001,0.16250000000000003,0.9697999999999095,1.3335956197528593,0.18937863824298287,8.00067437498749,0.0007217983089297437,0.9980292608704736,0.29395364911645716,0.9991554924457092,2.29186020074157
114.0,873.15,4.0,300.0,0.05500000000000001,0.2,0.9487999999999118,1.333588426782639,0.18938826609201823,8.000655882879006,0.0007377740303542002,0.9980238778333325,0.293968593470178,0.9991531830789117,2.2918834284127763
116.0,873.15,4.0,300.0,0.0775,0.08750000000000001,0.9816999999999082,1.3336212026260754,0.13440084307642847,8.00074014401066,0.0007130487929103245,0.9980484064462903,0.20861707863773998,0.9991637059384291,2.20654223981537
117.0,873.15,4.0,300.0,0.0775,0.125,0.765699999999932,1.3335427549841428,0.13440644310057337,8.000538464488047,0.0009141961603762078,0.9979896982134981,0.2086257709989683,0.999138519411233,2.2066681847840757
118.0,873.15,4.0,300.0,0.0775,0.16250000000000003,0.728999999999936,1.333530048949745,0.1344114962136087,8.000505797514148,0.0009602194787380816,0.9979801893384458,0.20863361444440606,0.9991344398318296,2.2067084630934195
119.0,873.15,4.0,300.0,0.0775,0.2,0.7161999999999374,1.3335256685810888,0.13440064052722678,8.000494535587139,0.0009773806199386502,0.9979769111812387,0.20861676424073347,0.9991330333983593,2.20670408944027
121.0,873.15,4.0,300.0,0.1,0.08750000000000001,0.7904999999999293,1.3335631177500022,0.1041612846315393,8.000590816031107,0.0008855154965212685,0.9980049371928852,0.16167921576674157,0.9991450572765846,2.1597147257327327
122.0,873.15,4.0,300.0,0.1,0.125,0.6413999999999457,1.333509155242019,0.1041628482243039,8.000452079414224,0.0010913626442158706,0.9979645530155833,0.16168164277647798,0.9991277313055146,2.159865289741792
123.0,873.15,4.0,300.0,0.1,0.16250000000000003,0.6139999999999487,1.33349963379597,0.1041693569727921,8.000427599285482,0.0011400651465799,0.997957427405974,0.16169174566024058,0.9991246741313388,2.1599139123441335
124.0,873.15,4.0,300.0,0.1,0.2,0.6043999999999498,1.3334963292347015,0.104172208875843,8.000419103041379,0.0011581733951026775,0.9979549543558295,0.16169617238606623,0.9991236130871615,2.15993291322416
130.0,873.15,6.75,150.0,0.0325,0.05,0.37279999999997526,1.333591933931261,0.6410291174813576,8.000664899276043,0.0018776824034336013,0.9980265024947329,0.9950058254816354,0.9991543090818209,2.9940643194616228
