Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Weigth,Selectivity,Conversion,Yield,Normalized Weigth,Normalized Selectivity,Normalized Conversion,Normalized Yield,Overall Efficiency
24.0,873.15,4.0,150.0,0.1,0.2,0.8734999999999201,1.3338696727960644,0.20830870228463982,8.001378841678253,0.0008013737836291518,0.9982347720956289,0.32332419477916047,0.9992436476102595,2.321603988268678
31.0,873.15,4.0,187.5,0.0325,0.08750000000000001,3.354300000002654,1.3351151664621261,0.5125273963562521,8.004578360385047,0.00020868735652727728,0.9991668684699933,0.7955140899620691,0.9996432160854479,2.7945328618740377
32.0,873.15,4.0,187.5,0.0325,0.125,2.472800000000794,1.3345587766004963,0.512620677633712,8.00314948575147,0.00028307990941433815,0.9987504801840551,0.7956588755307559,0.9994647726035075,2.794157208227733
33.0,873.15,4.0,187.5,0.0325,0.16250000000000003,2.3390000000005116,1.3344778841088836,0.5126343514078753,8.002941687603872,0.0002992731936724442,0.9986899422622655,0.7956800991377029,0.9994388219538657,2.7941081365475062
34.0,873.15,4.0,187.5,0.0325,0.2,2.2934000000004153,1.334450565187601,0.512644118179728,8.00287150699419,0.00030522368535792853,0.9986694974634096,0.7956952585314787,0.9994300575234096,2.7941000372036555
36.0,873.15,4.0,187.5,0.05500000000000001,0.08750000000000001,1.4443999999998574,1.33403889140917,0.30297051500028505,8.001813743751663,0.00048463029631685766,0.9983614110822804,0.4702525469648508,0.9992979598910284,2.4683965482344763
37.0,873.15,4.0,187.5,0.05500000000000001,0.125,1.2723999999998763,1.3339355789995964,0.30298248750080103,8.001548232106732,0.0005501414649481831,0.9982840946534501,0.47027112995752646,0.9992648017529357,2.4683701678288603
38.0,873.15,4.0,187.5,0.05500000000000001,0.16250000000000003,1.2348999999998804,1.333913537047226,0.3029790640773456,8.001491581512335,0.0005668475180177083,0.9982675990064243,0.4702658163262668,0.9992577270039825,2.4683579898546912
39.0,873.15,4.0,187.5,0.05500000000000001,0.2,1.221399999999882,1.3339056427336113,0.30298773601268264,8.001471291871594,0.0005731128213526018,0.9982616910991431,0.4702792763808842,0.999255193153877,2.468369273455257
41.0,873.15,4.0,187.5,0.0775,0.08750000000000001,1.0174999999999044,1.3338223098652897,0.2150211737774333,8.001257104784399,0.0006879606879607528,0.9981993268603321,0.3337428878850296,0.9992284446283397,2.331858620061662
42.0,873.15,4.0,187.5,0.0775,0.125,0.9266999999999143,1.3337682171497363,0.21503394731611802,8.001118064287327,0.0007553685119241015,0.9981588452220702,0.3337627142008024,0.9992110807044201,2.3318880086392166
43.0,873.15,4.0,187.5,0.0775,0.16250000000000003,0.9054999999999166,1.3337557957987518,0.21503649773274003,8.001086135403336,0.0007730535615682657,0.9981495493930084,0.3337666728035473,0.999207093299857,2.331896369057981
44.0,873.15,4.0,187.5,0.0775,0.2,0.8976999999999175,1.3337512467018982,0.21503631843202056,8.001074441937572,0.0007797705246742391,0.9981461449624606,0.33376639450379264,0.999205632973879,2.3318979429648063
46.0,873.15,4.0,187.5,0.1,0.08750000000000001,0.8351999999999243,1.333733973402357,0.16664640621287635,8.001030040459762,0.0008381226053640607,0.9981332180561949,0.258658493431516,0.9992000879427632,2.256829922035838
47.0,873.15,4.0,187.5,0.1,0.125,0.7699999999999315,1.3336950862322716,0.16664951268918807,8.000930077543892,0.0009090909090909901,0.9981041158686579,0.25866331511654916,0.9991876041808196,2.2568641260751177
48.0,873.15,4.0,187.5,0.1,0.16250000000000003,0.7543999999999332,1.3336859166252988,0.16665218676552798,8.000906505771324,0.0009278897136798278,0.9980972535636566,0.2586674656564445,0.9991846604451876,2.2568772693789687
49.0,873.15,4.0,187.5,0.1,0.2,0.7485999999999339,1.3336825229752207,0.16664894281322432,8.000897781866724,0.0009350788137858161,0.9980947138406376,0.2586624305894743,0.9991835709696827,2.2568757942135806
56.0,873.15,4.0,225.0,0.0325,0.08750000000000001,3.4591000000028753,1.3348730693069444,0.4271406318114332,8.003956710094027,0.00020236477696493834,0.9989856890013715,0.6629819077322197,0.999565581953053,2.661735543463609
57.0,873.15,4.0,225.0,0.0325,0.125,2.133100000000077,1.3341776400651169,0.4272378346684822,8.002170289143352,0.0003281608925976161,0.9984652471134702,0.6631327801400495,0.9993424866813204,2.6612686748274377
58.0,873.15,4.0,225.0,0.0325,0.16250000000000003,1.9905999999997972,1.3341080682240278,0.42725453118671436,8.00199151419208,0.00035165276800968123,0.998413181283989,0.6631586954678962,0.9993201605625419,2.6612436900824368
59.0,873.15,4.0,225.0,0.0325,0.2,1.9433999999998024,1.334085312265752,0.4272530263766585,8.001933037139098,0.0003601934753525117,0.9983961512927639,0.6631563597925535,0.9993128577182598,2.6612255622789296
61.0,873.15,4.0,225.0,0.05500000000000001,0.08750000000000001,1.365499999999866,1.3338779449315747,0.2524850130725655,8.00140010303305,0.0005126327352618593,0.9982409627553871,0.3918919980306198,0.9992463028118369,2.3898918963331055
62.0,873.15,4.0,225.0,0.05500000000000001,0.125,1.1449999999998903,1.333769484329452,0.25249493101480375,8.00112132153345,0.0006113537117904517,0.998159793547743,0.3919073920619439,0.999211487482122,2.389890026803599
63.0,873.15,4.0,225.0,0.05500000000000001,0.16250000000000003,1.101599999999895,1.3337487987408938,0.25249486597099435,8.00106814942843,0.0006354393609296176,0.9981443129695416,0.3919072911048688,0.999204847140598,2.389891890575938
64.0,873.15,4.0,225.0,0.05500000000000001,0.2,1.0861999999998968,1.3337415153044139,0.2524936205713495,8.00104942720125,0.0006444485361812434,0.9981388622274617,0.39190535807070875,0.9992025090352603,2.389891177869612
