Run,Normalized Weigth,Normalized Selectivity,Normalized Conversion,Normalized Yield,Overall Efficiency
164.0,0.0049191848208011025,0.9978854339953384,0.47041935978087873,0.9990937844359286,2.472317763032947
165.0,0.00651162790697662,0.9978727710642805,0.33388376938772013,0.9990883510164315,2.3373565193754087
166.0,0.006653992395437138,0.9978717078176057,0.3338141111620572,0.9990878947942101,2.33742770616931
167.0,0.006673021925643345,0.9978715681215704,0.33386758613263906,0.9990878348528259,2.3375000110326787
168.0,0.006679389312976974,0.9978715223609897,0.33385355855304605,0.9990878152176677,2.3374922854446805
169.0,0.006679389312976974,0.9978715206700796,0.3339231122264029,0.9990878144921205,2.33756183670158
170.0,0.007829977628635213,0.9978662157762238,0.25874927702974915,0.9990855382377859,2.263531008672394
171.0,0.007981755986316856,0.997865426286415,0.25869939732525493,0.99908519947778,2.2636317790757667
172.0,0.007999999999999867,0.9978653314572038,0.25877888975043384,0.9990851587877737,2.2637293799954112
173.0,0.00800915331807767,0.9978652866277057,0.2587216755950138,0.9990851395520152,2.2636812550928123
174.0,0.00800915331807767,0.997865285333614,0.25877081318788747,0.9990851389967231,2.2637303908363022
180.0,0.0029118136439269123,0.9979069811968756,0.6634183149820675,0.9991030297434126,2.6633401395662823
181.0,0.0030905077262694336,0.9979016711630201,0.6634461788327854,0.9991007513761166,2.6635391090981915
182.0,0.003116651825467615,0.9979009535308395,0.6634026456038726,0.999100443461816,2.6635206944219956
183.0,0.0031236055332442047,0.9979007638791113,0.6634418553529574,0.9991003620879461,2.663566586853259
184.0,0.0031263957123717112,0.9979006883150917,0.6634453950602686,0.999100329665688,2.66357280875342
185.0,0.005315110098709115,0.9978723781584569,0.39205547362975873,0.9990881824268563,2.394331144313781
186.0,0.005503144654087951,0.9978706918244727,0.3920640476879798,0.9990874588472044,2.3945253430137448
187.0,0.005529225908372725,0.9978704669159159,0.3921336397416317,0.999087362342331,2.394620694908251
188.0,0.0055379746835442,0.9978703933829101,0.3920930042266894,0.9990873307904229,2.3945887030835666
189.0,0.005542359461599262,0.9978703574749485,0.3920328224265503,0.9990873153828552,2.394532854745953
190.0,0.00717948717948705,0.9978621192440293,0.2783103432189246,0.9990837804647821,2.282435730107223
191.0,0.007383966244725608,0.9978611099321778,0.27821433596044726,0.9990833473798522,2.2825427595172028
192.0,0.007415254237288005,0.9978609617713856,0.2781732559455006,0.9990832838055899,2.282532755759764
193.0,0.007423117709437833,0.997860924226812,0.2781866040553959,0.9990832676956077,2.2825539136872535
194.0,0.007423117709437833,0.9978609224148559,0.27826681205599607,0.9990832669181122,2.282634119098402
195.0,0.008588957055214588,0.9978574804490098,0.2156608299828878,0.9990817900033118,2.221189057490424
196.0,0.008805031446540743,0.9978567282789682,0.2156222281774392,0.9990814672535103,2.2213654551564583
197.0,0.008838383838383701,0.9978566165215539,0.21559411856901767,0.9990814192993325,2.2213705382282876
198.0,0.008838383838383701,0.9978566129057554,0.2157407384077973,0.9990814177478132,2.2215171528997497
199.0,0.008849557522123757,0.9978565785513985,0.2156150558485072,0.9990814030066385,2.221402594928668
205.0,0.003202195791399931,0.9978890360591313,0.5686424947426346,0.9990953299976346,2.5688290565908005
206.0,0.003446578040374303,0.9978840817511169,0.5686627954791728,0.9990932042177729,2.5690866594884367
207.0,0.003482587064676718,0.997883421507533,0.5685483201166469,0.9990929209214938,2.56900724961035
208.0,0.0034912718204489785,0.9978832618117043,0.5686617089568612,0.9990928523994204,2.569129094988435
209.0,0.0034947578632052926,0.9978831982509652,0.5686930444679397,0.9990928251268596,2.5691638257089697
210.0,0.005709624796084714,0.9978637085032345,0.3359932485504427,0.9990844623978935,2.3386510442476554
211.0,0.005962521294718792,0.9978620709749846,0.33612241803548826,0.9990837597530666,2.339030770058258
212.0,0.0060034305317323,0.9978618242005441,0.3359897310508511,0.9990836538648178,2.338938639647945
213.0,0.0060137457044672354,0.9978617617172025,0.3359998244260802,0.9990836270538976,2.3389589589016477
214.0,0.0060189165950127795,0.9978617313952041,0.3359595402220954,0.999083614043042,2.3389238022553545
215.0,0.007658643326039255,0.9978559157463871,0.23853883098605583,0.9990811186023324,2.2431345086608148
216.0,0.007936507936507802,0.9978549114949505,0.2384336729962285,0.9990806876857332,2.24330578011342
217.0,0.007972665148063647,0.9978547847605269,0.23851442539548284,0.9990806333049219,2.2434225086089956
218.0,0.007981755986316856,0.9978547525359338,0.23856141654280683,0.9990806194776106,2.2434785445426684
219.0,0.007990867579908542,0.9978547234315109,0.23846346186978887,0.9990806069890882,2.2433896598702967
220.0,0.009138381201044248,0.9978523362834559,0.18478436739914078,0.9990795826799092,2.19085466756355
221.0,0.009421265141318838,0.9978516063102696,0.18488894660413677,0.999079269452753,2.1912410875084785
222.0,0.009459459459459321,0.9978515105018785,0.18495195992711191,0.9990792283419297,2.1913421582303796
223.0,0.009472259810554665,0.99785147931007,0.1849426850359808,0.9990792149577007,2.191345639114306
224.0,0.009485094850948372,0.9978514505437982,0.18483050975370335,0.9990792026142715,2.1912462577627214
230.0,0.00339805825242729,0.9978783607758297,0.4975657591829404,0.9990907494635685,2.497932927674766
231.0,0.0037214247740564406,0.9978734381733402,0.49749736719843246,0.9990886372620337,2.4981808674078625
232.0,0.003765465303926927,0.9978728407785793,0.497608278732026,0.999088380929708,2.49833496574424
233.0,0.0037796976241901486,0.9978726541604638,0.497484596409923,0.999088300854889,2.498225249049466
234.0,0.0037837837837838674,0.9978725988643914,0.4975569444060782,0.9990882771282423,2.4983016041824957
235.0,0.0059829059829058645,0.9978582580734393,0.29410374273379447,0.9990821236750532,2.297027030465193
236.0,0.006323396567298885,0.9978565539550219,0.2939670862689342,0.9990813924525358,2.297228429243791
237.0,0.006369426751592235,0.9978563378413681,0.29405090317540433,0.999081299719931,2.2973579674882956
238.0,0.006381039197812093,0.9978562829734939,0.2941202621546855,0.9990812761765713,2.297438860502563
239.0,0.006386861313868491,0.9978562565301854,0.29410395077102686,0.9990812648299688,2.2974283334450494
240.0,0.007999999999999867,0.9978519343169255,0.20872680349982436,0.9990794101984996,2.2136581480152495
241.0,0.008363201911588873,0.9978509061492405,0.2086193611188991,0.9990789690175862,2.2139124381973145
242.0,0.008413461538461403,0.9978507710251967,0.20865211481368967,0.9990789110365919,2.2139952584139397
243.0,0.008423586040914425,0.9978507424543878,0.20873522821146956,0.9990788987770127,2.2140884554837843
244.0,0.008433734939758901,0.997850717258553,0.20865539073739608,0.9990788879655983,2.214018730901306
245.0,0.009523809523809386,0.9978490283553754,0.1617525798549638,0.9990781632655688,2.1682035809997173
246.0,0.009900990099009762,0.9978482639692083,0.16178744139369022,0.9990778352707631,2.1686145307326714
247.0,0.009957325746799292,0.9978481559176384,0.1617788304737587,0.9990777889062892,2.1686621010444855
248.0,0.009971509971509833,0.9978481284631564,0.16179758398916033,0.999077777125678,2.168694999549505
249.0,0.009985734664764484,0.9978481036401458,0.16170062018568382,0.9990777664742156,2.16861222496481
255.0,0.00786516853932571,0.9978800647083355,0.9951389583040083,0.999091480588053,2.999975672139722
256.0,0.007900677200902801,0.9978798067213783,0.995320863646043,0.9990913698909303,3.0001927174592544
257.0,0.007909604519773877,0.9978797437220259,0.9951743172448099,0.99909134285914,3.00005500834575
258.0,0.007909604519773877,0.9978797431061471,0.9952559166504726,0.9990913425948809,3.0001366068712745
259.0,0.007909604519773877,0.9978797428672311,0.9952875852833839,0.9990913424923691,3.000168275162758
260.0,0.01624129930394424,0.997854755711914,0.5884006354005823,0.999080620840384,2.6015773112568246
261.0,0.016279069767441784,0.9978546930462359,0.5884779566926623,0.9990805939510001,2.60169231345734
262.0,0.016279069767441784,0.9978546922334519,0.5885937018886901,0.9990805936022383,2.601808057491822
263.0,0.016317016317016243,0.9978546347801882,0.5879334582229694,0.9990805689494594,2.6011856782696334
264.0,0.016317016317016243,0.9978546346906874,0.5879462216445359,0.9990805689110539,2.6011984415632936
265.0,0.022653721682847995,0.9978485584483745,0.41739823129692566,0.9990779616305384,2.4369784730586868
266.0,0.022653721682847995,0.9978485551953178,0.4178482669143847,0.9990779602346671,2.4374285040272174
267.0,0.022653721682847995,0.9978485547051257,0.41791621272428764,0.9990779600243241,2.4374964491365856
268.0,0.022653721682847995,0.9978485545654954,0.41793557346910354,0.9990779599644126,2.4375158096818597
269.0,0.022653721682847995,0.997848554511324,0.41794308541609665,0.9990779599411738,2.4375233215514425
270.0,0.027450980392156973,0.9978459270284359,0.3235302512359207,0.9990768324977902,2.347903991154304
271.0,0.027450980392156973,0.9978459245755803,0.3238470743716993,0.9990768314452696,2.348220810784706
272.0,0.027450980392156973,0.9978459242059154,0.32389490391746,0.9990768312866591,2.3482686398021917
273.0,0.027450980392156973,0.9978459241006253,0.3239085311570891,0.9990768312414733,2.348282266891345
274.0,0.027450980392156973,0.9978459240597816,0.3239138179119788,0.999076831223951,2.3482875535878684
280.0,0.01049475262368802,0.997859219537146,0.796301883896191,0.9990825362302125,2.8037383922872374
281.0,0.010558069381598655,0.9978590271090362,0.7961817519198129,0.9990824536611327,2.8036813020715803
282.0,0.010558069381598655,0.9978590249992776,0.7965113359015111,0.9990824527558549,2.8040108830382424
283.0,0.010574018126888081,0.9978589798742723,0.7960226121652545,0.9990824333931395,2.8035380435595543
284.0,0.010574018126888081,0.997858979641927,0.7960589751748826,0.99908243329344,2.8035744062371375
285.0,0.01960784313725491,0.9978467071812508,0.4705424097504124,0.9990771672588835,2.4870741273278014
286.0,0.019662921348314613,0.99784665909028,0.47067146225576983,0.9990771466232058,2.4872581893175703
287.0,0.019662921348314613,0.9978466582689578,0.4708055929056035,0.9990771462707861,2.487392318793662
288.0,0.019662921348314613,0.9978466580351072,0.47084380320880936,0.9990771461704395,2.487430528762671
289.0,0.019662921348314613,0.9978466579444109,0.47085862512883875,0.9990771461315211,2.4874453505530854
290.0,0.02661596958174916,0.9978431510331902,0.3343127286694428,0.9990756413246166,2.357847490608999
291.0,0.026717557251908507,0.9978431053249938,0.33406476301655613,0.9990756217113015,2.3577010473047597
292.0,0.026717557251908507,0.997843104816432,0.334143945138999,0.9990756214930795,2.357780228700419
293.0,0.026717557251908507,0.9978431046716278,0.3341664999879669,0.9990756214309445,2.3578027833424477
294.0,0.026717557251908507,0.9978431046154742,0.3341752482116429,0.9990756214068476,2.3578115314858734
295.0,0.03196347031963482,0.99784154242504,0.25895473028578536,0.9990749510728356,2.287834694103296
296.0,0.03196347031963482,0.9978415398303399,0.2593266193036709,0.9990749499594371,2.2882065794130826
297.0,0.03196347031963482,0.9978415394395733,0.2593827483749643,0.9990749497917657,2.288262707925938
298.0,0.03196347031963482,0.9978415393283152,0.2593987352153269,0.9990749497440186,2.2882786946072953
299.0,0.03196347031963482,0.9978415392851718,0.2594049353860454,0.9990749497255064,2.2882848947163583
305.0,0.012411347517730369,0.9978506866275816,0.6633615414006961,0.9990788748220212,2.6727024503680292
306.0,0.012477718360071175,0.9978505673447392,0.663920930813427,0.9990788236383856,2.6733280401566226
307.0,0.012499999999999872,0.9978505302770055,0.6636425006447183,0.9990788077328143,2.673071838654538
308.0,0.012499999999999872,0.9978505296682196,0.6637498109260601,0.9990788074715907,2.6731791480658704
309.0,0.012499999999999872,0.997850529432192,0.663791430102876,0.9990788073703093,2.673220766905377
310.0,0.022012578616352283,0.9978428827730218,0.3926665279308054,0.9990755262145934,2.4115975155347726
311.0,0.022151898734177305,0.9978428095110531,0.39213420905515317,0.9990754947779896,2.411204412078373
312.0,0.022151898734177305,0.997842808648264,0.392288427552546,0.9990754944077748,2.4113586293427622
313.0,0.022151898734177305,0.99784280840269,0.3923323504070255,0.9990754943023931,2.411402551846286
314.0,0.022151898734177305,0.9978428083074752,0.3923493840962742,0.9990754942615433,2.4114195853994698
315.0,0.029535864978903068,0.9978404454682529,0.2786437694108104,0.9990744803692838,2.3050945602272503
316.0,0.029661016949152658,0.9978404082656551,0.2784780610999663,0.9990744644056628,2.3050539507204366
317.0,0.029661016949152658,0.9978404077219795,0.27856951830954063,0.9990744641723628,2.3051454071530353
318.0,0.029661016949152658,0.9978404075672288,0.2785955641607094,0.9990744641059622,2.305171452783053
319.0,0.029661016949152658,0.9978404075072302,0.2786056641337538,0.9990744640802153,2.305181552670352
320.0,0.03517587939698504,0.9978393400509992,0.21617447836457176,0.9990740060347598,2.248263703847316
321.0,0.03535353535353547,0.9978393035551602,0.21587672308439285,0.9990739903743878,2.248143552367476
322.0,0.03535353535353547,0.9978393031355126,0.21594146393054345,0.9990739901943161,2.2482082926139078
323.0,0.03535353535353547,0.9978393030160667,0.21595989994644726,0.9990739901430645,2.248226728459114
324.0,0.03535353535353547,0.9978393029697589,0.2159670484697596,0.9990739901231918,2.2482338769162458
330.0,0.013833992094861547,0.9978462305334951,0.56893332159236,0.9990769627308876,2.579690506951604
331.0,0.013944223107569608,0.9978461008435909,0.5690603241792512,0.9990769070813496,2.5799275552117615
332.0,0.013972055888223442,0.9978460699961685,0.5688001723399588,0.9990768938448152,2.579695192069166
333.0,0.013972055888223442,0.9978460693628782,0.5689216295404432,0.9990768935730676,2.5798166483646123
334.0,0.013972055888223442,0.9978460691174049,0.5689687269906586,0.9990768934677381,2.579863745464025
335.0,0.023890784982935256,0.9978406704382797,0.3363443817392496,0.9990745769038479,2.3571504140643125
336.0,0.024054982817869518,0.9978406086289455,0.3359661085811646,0.9990745503814837,2.3569362504094635
337.0,0.024054982817869518,0.9978406077095588,0.3361412013603241,0.9990745499869755,2.3571113418747283
338.0,0.024054982817869518,0.9978406074479536,0.3361910621281339,0.9990745498747178,2.3571612022686748
339.0,0.024054982817869518,0.9978406073465432,0.3362103953348208,0.9990745498311999,2.3571805353304334
340.0,0.03181818181818193,0.9978388504902546,0.23846962731197566,0.9990737959640595,2.267200455584472
341.0,0.03181818181818193,0.9978388465742801,0.23916246558364965,0.9990737942837142,2.2678932882598257
342.0,0.03196347031963482,0.9978388182811871,0.23850910799597663,0.9990737821431226,2.2673851787399215
343.0,0.03196347031963482,0.9978388181149499,0.2385386819802437,0.9990737820717953,2.2674147524866237
344.0,0.03196347031963482,0.9978388180505108,0.23855014827844237,0.9990737820441493,2.267426218692737
345.0,0.03763440860215066,0.9978380316195583,0.18541024956989238,0.9990734445860769,2.2199561343776786
346.0,0.03783783783783796,0.9978380007242764,0.18519722999979268,0.9990734313288824,2.2199464998907894
347.0,0.03783783783783796,0.9978380002686658,0.18527115201835317,0.9990734311333711,2.220020421258228
348.0,0.03783783783783796,0.997838000139014,0.18529219980880618,0.9990734310777367,2.220041468863395
349.0,0.03783783783783796,0.9978380000887579,0.1853003598430781,0.9990734310561777,2.2200496288258513
355.0,0.014957264957264859,0.9978435137124878,0.4975622586817749,0.9990757969496813,2.509438834301209
356.0,0.015086206896551628,0.9978434009146036,0.498010745053766,0.999075748548312,2.510016101413233
357.0,0.015118790496760164,0.9978433743826185,0.4977948265400108,0.9990757371634847,2.5098327285828743
358.0,0.015118790496760164,0.9978433737154909,0.49793092232709407,0.9990757368772187,2.509968823416564
359.0,0.015118790496760164,0.9978433734569521,0.49798368945207,0.9990757367662797,2.510021590172062
360.0,0.025362318840579816,0.9978392604613154,0.29405202364858146,0.9990739718828044,2.3163275748332812
361.0,0.02545454545454556,0.9978392302095085,0.29461334772830483,0.9990739589017429,2.316981082294102
362.0,0.02554744525547456,0.9978392056296479,0.29405383455549006,0.9990739483545177,2.3165144337951302
363.0,0.02554744525547456,0.9978392053495543,0.29410978046907554,0.9990739482343245,2.3165703793084287
364.0,0.02554744525547456,0.9978392052409953,0.29413147052729055,0.9990739481877478,2.3165920692115085
365.0,0.033492822966507296,0.9978378373582899,0.20886106170596427,0.999073361228381,2.2392650832591423
366.0,0.03365384615384627,0.9978378095545094,0.2089139822579934,0.999073349297754,2.239478987264103
367.0,0.03365384615384627,0.9978378089216233,0.2090311270376108,0.9990733490261726,2.239596131139253
368.0,0.03365384615384627,0.9978378087415682,0.20906448081669177,0.9990733489489125,2.2396294846610187
369.0,0.03365384615384627,0.9978378086717835,0.20907741113481168,0.9990733489189678,2.2396424148794094
370.0,0.03954802259887018,0.9978371782284897,0.16229993165843593,0.9990730783950214,2.198758210880817
371.0,0.0397727272727274,0.9978371512334636,0.162179164823008,0.9990730668114215,2.1988621101406203
372.0,0.0397727272727274,0.9978371507389615,0.16226247055261367,0.9990730665992325,2.198945415163535
373.0,0.0397727272727274,0.9978371505982746,0.16228618818943902,0.9990730665388591,2.1989691325993
374.0,0.0397727272727274,0.9978371505437492,0.16229538232409002,0.9990730665154693,2.198978326656036
380.0,0.02208201892744488,0.9978501794776834,0.9956437027835423,0.9990786572066345,3.014654558395305
381.0,0.02208201892744488,0.9978501783154536,0.9960511443887262,0.9990786567079278,3.0150619983395526
382.0,0.02208201892744488,0.9978501781401943,0.9961126675004253,0.9990786566327255,3.0151235212007896
383.0,0.02208201892744488,0.9978501780902587,0.9961302034253552,0.9990786566112977,3.0151410570543566
384.0,0.02208201892744488,0.9978501780708822,0.9961370096353506,0.9990786566029852,3.015147863236663
385.0,0.045454545454545574,0.9978411003388578,0.5891621578951762,0.9990747613739657,2.631532565062545
386.0,0.045454545454545574,0.9978410999081406,0.5893268775634779,0.9990747611891443,2.6316972841153086
