Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Weigth,Selectivity,Conversion,Yield
766.0,923.15,6.75,150.0,0.0775,0.08750000000000001,0.07550000000000114,1.3333823684659238,0.2689966465811407,8.000126087691248
767.0,923.15,6.75,150.0,0.0775,0.125,0.07530000000000113,1.3333822106901714,0.2688336220273216,8.00012568199917
768.0,923.15,6.75,150.0,0.0775,0.16250000000000003,0.07530000000000113,1.3333822084721192,0.2688975114450835,8.000125676295815
769.0,923.15,6.75,150.0,0.0775,0.2,0.07530000000000113,1.3333822076119777,0.26892230006448886,8.000125674084133
770.0,923.15,6.75,150.0,0.1,0.05,0.06310000000000078,1.3333742931764099,0.20838344026001618,8.000105323461911
771.0,923.15,6.75,150.0,0.1,0.08750000000000001,0.06250000000000076,1.3333738040038732,0.20833273317536355,8.000104065633558
772.0,923.15,6.75,150.0,0.1,0.125,0.06250000000000076,1.33337379805735,0.20849145390689933,8.000104050343056
773.0,923.15,6.75,150.0,0.1,0.16250000000000003,0.06240000000000076,1.3333737216588841,0.2083495761921604,8.000103853896626
774.0,923.15,6.75,150.0,0.1,0.2,0.06240000000000076,1.3333737210045487,0.20836708286412128,8.00010385221418
780.0,923.15,6.75,187.5,0.0325,0.05,0.16599999999999804,1.3334198221190254,0.512869308835869,8.000222391491334
781.0,923.15,6.75,187.5,0.0325,0.08750000000000001,0.16109999999999858,1.333416649852476,0.5129194637417193,8.000214234828068
782.0,923.15,6.75,187.5,0.0325,0.125,0.16039999999999865,1.3334161989049975,0.5129238072991824,8.000213075331464
783.0,923.15,6.75,187.5,0.0325,0.16250000000000003,0.16019999999999868,1.3334160702763527,0.5129212511033586,8.000212744595558
784.0,923.15,6.75,187.5,0.0325,0.2,0.1600999999999987,1.3334160070293306,0.512884994273719,8.000212581971892
785.0,923.15,6.75,187.5,0.05500000000000001,0.05,0.0883000000000015,1.3333772874072432,0.3031505544674445,8.000113022632418
786.0,923.15,6.75,187.5,0.05500000000000001,0.08750000000000001,0.08680000000000146,1.3333763445151123,0.3031543077117576,8.000110598143069
787.0,923.15,6.75,187.5,0.05500000000000001,0.125,0.08660000000000145,1.3333762180253361,0.30319340714514387,8.000110272895586
788.0,923.15,6.75,187.5,0.05500000000000001,0.16250000000000003,0.08650000000000145,1.3333761576620702,0.3031166821436465,8.000110117681446
789.0,923.15,6.75,187.5,0.05500000000000001,0.2,0.08650000000000145,1.3333761562197792,0.3031654844411211,8.00011011397282
790.0,923.15,6.75,187.5,0.0775,0.05,0.06500000000000083,1.3333653531308332,0.21515028984989062,8.000082335492225
791.0,923.15,6.75,187.5,0.0775,0.08750000000000001,0.06410000000000081,1.3333647921918594,0.21509515911063576,8.000080893117039
792.0,923.15,6.75,187.5,0.0775,0.125,0.0640000000000008,1.3333647280113583,0.21515301462109213,8.000080728085958
793.0,923.15,6.75,187.5,0.0775,0.16250000000000003,0.0640000000000008,1.3333647256802421,0.21522764560696972,8.000080722091765
794.0,923.15,6.75,187.5,0.0775,0.2,0.0640000000000008,1.3333647247766611,0.21525659262990793,8.00008071976832
795.0,923.15,6.75,187.5,0.1,0.05,0.05430000000000053,1.3333600447324212,0.16668144926045017,8.00006868566858
796.0,923.15,6.75,187.5,0.1,0.08750000000000001,0.05370000000000051,1.333359665872133,0.16677963368398394,8.000067711478527
797.0,923.15,6.75,187.5,0.1,0.125,0.05360000000000051,1.333359603681951,0.16677214234636836,8.000067551564461
798.0,923.15,6.75,187.5,0.1,0.16250000000000003,0.05360000000000051,1.333359601885009,0.16682507443698227,8.000067546943923
799.0,923.15,6.75,187.5,0.1,0.2,0.05360000000000051,1.3333596011884907,0.16684560343401064,8.000067545152922
805.0,923.15,6.75,225.0,0.0325,0.05,0.14150000000000074,1.3333917923108167,0.4273609299959101,8.000150319318877
806.0,923.15,6.75,225.0,0.0325,0.08750000000000001,0.1364000000000013,1.3333891482514915,0.4273454943348076,8.000143520642169
807.0,923.15,6.75,225.0,0.0325,0.125,0.13570000000000138,1.333388786777392,0.4273732297060503,8.000142591181703
808.0,923.15,6.75,225.0,0.0325,0.16250000000000003,0.1355000000000014,1.3333886837398663,0.4273761235691304,8.000142326240613
809.0,923.15,6.75,225.0,0.0325,0.2,0.1355000000000014,1.3333886800250465,0.4275127602548389,8.000142316688681
810.0,923.15,6.75,225.0,0.05500000000000001,0.05,0.07890000000000123,1.333364791830303,0.25267150160653706,8.00008089218725
811.0,923.15,6.75,225.0,0.05500000000000001,0.08750000000000001,0.07720000000000118,1.3333639296947901,0.2526836912770657,8.000078675326353
812.0,923.15,6.75,225.0,0.05500000000000001,0.125,0.07690000000000118,1.333363781241784,0.2525734414031826,8.00007829360002
813.0,923.15,6.75,225.0,0.05500000000000001,0.16250000000000003,0.07690000000000118,1.3333637772965428,0.2527182877249678,8.00007828345539
814.0,923.15,6.75,225.0,0.05500000000000001,0.2,0.07680000000000117,1.3333637309775166,0.25256657392074655,8.000078164352438
815.0,923.15,6.75,225.0,0.0775,0.05,0.05880000000000066,1.3333565939693095,0.1792834825484997,8.000059812467574
816.0,923.15,6.75,225.0,0.0775,0.08750000000000001,0.05780000000000063,1.3333560878462645,0.1793175639282563,8.00005851103416
817.0,923.15,6.75,225.0,0.0775,0.125,0.05760000000000062,1.3333559902358179,0.17921194968092297,8.000058260040701
818.0,923.15,6.75,225.0,0.0775,0.16250000000000003,0.05760000000000062,1.3333559877355519,0.17929800192816803,8.000058253611462
819.0,923.15,6.75,225.0,0.0775,0.2,0.05760000000000062,1.333355986766757,0.1793313724382099,8.000058251120421
820.0,923.15,6.75,225.0,0.1,0.05,0.04940000000000039,1.333352869708173,0.13891231636582105,8.000050235971866
821.0,923.15,6.75,225.0,0.1,0.08750000000000001,0.04870000000000037,1.3333525114309075,0.1390398679942245,8.000049314702755
822.0,923.15,6.75,225.0,0.1,0.125,0.048600000000000365,1.3333524602162612,0.13906396909758884,8.000049183010123
823.0,923.15,6.75,225.0,0.1,0.16250000000000003,0.04850000000000036,1.3333524139519242,0.13893313103029672,8.000049064046603
824.0,923.15,6.75,225.0,0.1,0.2,0.04850000000000036,1.3333524132002972,0.13895682225184977,8.000049062113874
830.0,923.15,6.75,262.5,0.0325,0.05,0.12800000000000222,1.3333771765851352,0.36640220926250144,8.00011273767204
831.0,923.15,6.75,262.5,0.0325,0.08750000000000001,0.12240000000000248,1.3333747523557817,0.3664353569647206,8.000106504167167
832.0,923.15,6.75,262.5,0.0325,0.125,0.12160000000000246,1.3333744099647167,0.36639501553166426,8.000105623764114
833.0,923.15,6.75,262.5,0.0325,0.16250000000000003,0.12140000000000245,1.3333743233652686,0.366428786030832,8.000105401087623
834.0,923.15,6.75,262.5,0.0325,0.2,0.12130000000000245,1.3333742812328782,0.3664001035221471,8.00010529275105
835.0,923.15,6.75,262.5,0.05500000000000001,0.05,0.07320000000000107,1.3333576687378417,0.2165720784790113,8.000062576101765
836.0,923.15,6.75,262.5,0.05500000000000001,0.08750000000000001,0.07120000000000101,1.333356820465109,0.21653540251260375,8.000060394873811
837.0,923.15,6.75,262.5,0.05500000000000001,0.125,0.070900000000001,1.333356694617944,0.21650150015028286,8.000060071273303
838.0,923.15,6.75,262.5,0.05500000000000001,0.16250000000000003,0.070800000000001,1.3333566534718038,0.21646031207176505,8.000059965471046
839.0,923.15,6.75,262.5,0.05500000000000001,0.2,0.070800000000001,1.333356651837824,0.2165240270831095,8.00005996126948
840.0,923.15,6.75,262.5,0.0775,0.05,0.05500000000000055,1.3333515057180816,0.15373433522245755,8.000046728625485
841.0,923.15,6.75,262.5,0.0775,0.08750000000000001,0.053800000000000514,1.3333509973750497,0.15373652502937926,8.00004542147773
842.0,923.15,6.75,262.5,0.0775,0.125,0.05360000000000051,1.333350914480544,0.15368395909507845,8.000045208323638
843.0,923.15,6.75,262.5,0.0775,0.16250000000000003,0.05360000000000051,1.3333509117733855,0.1537820464859582,8.000045201362347
844.0,923.15,6.75,262.5,0.0775,0.2,0.053500000000000505,1.3333508741045608,0.15361996897730668,8.00004510450121
845.0,923.15,6.75,262.5,0.1,0.05,0.0464000000000003,1.3333486717467529,0.11918429093080186,8.00003944137524
846.0,923.15,6.75,262.5,0.1,0.08750000000000001,0.045500000000000276,1.3333482889646346,0.11920924758945668,8.000038457091197
847.0,923.15,6.75,262.5,0.1,0.125,0.04530000000000027,1.3333482082057175,0.11908417788650977,8.000038249428075
848.0,923.15,6.75,262.5,0.1,0.16250000000000003,0.04530000000000027,1.333348206095971,0.1191538797335036,8.000038244002887
849.0,923.15,6.75,262.5,0.1,0.2,0.04530000000000027,1.3333482052787289,0.11918090479572857,8.000038241901544
855.0,923.15,6.75,300.0,0.0325,0.05,0.1197000000000024,1.33336838105686,0.32060549577707437,8.000090121363995
856.0,923.15,6.75,300.0,0.0325,0.08750000000000001,0.11330000000000222,1.333366004728244,0.32055863306060134,8.00008401098208
857.0,923.15,6.75,300.0,0.0325,0.125,0.1125000000000022,1.333365707624871,0.3206791439009737,8.000083247023237
858.0,923.15,6.75,300.0,0.0325,0.16250000000000003,0.11220000000000219,1.333365600015705,0.3205730206816497,8.000082970321586
859.0,923.15,6.75,300.0,0.0325,0.2,0.11210000000000218,1.3333655636052877,0.3205609958183294,8.000082876697427
860.0,923.15,6.75,300.0,0.05500000000000001,0.05,0.06950000000000096,1.333353152040944,0.1895074936896939,8.00005096195809
861.0,923.15,6.75,300.0,0.05500000000000001,0.08750000000000001,0.0672000000000009,1.3333523107129963,0.18954592696443825,8.000048798579373
862.0,923.15,6.75,300.0,0.05500000000000001,0.125,0.06680000000000089,1.3333521690943466,0.1894019283525134,8.000048434423086
863.0,923.15,6.75,300.0,0.05500000000000001,0.16250000000000003,0.06680000000000089,1.3333521645483082,0.18958679060752165,8.000048422733492
864.0,923.15,6.75,300.0,0.05500000000000001,0.2,0.06670000000000088,1.3333521314690013,0.18945780453986527,8.000048337673759
865.0,923.15,6.75,300.0,0.0775,0.05,0.052400000000000474,1.3333481968472007,0.1344107520370364,8.000038220220674
866.0,923.15,6.75,300.0,0.0775,0.08750000000000001,0.051000000000000434,1.333347685519805,0.13444037522326843,8.000036905395437
867.0,923.15,6.75,300.0,0.0775,0.125,0.05080000000000043,1.3333476128432091,0.13444555343435513,8.000036718515014
868.0,923.15,6.75,300.0,0.0775,0.16250000000000003,0.05080000000000043,1.3333476099152417,0.13455580396216604,8.000036710986079
869.0,923.15,6.75,300.0,0.0775,0.2,0.05080000000000043,1.333347608781414,0.1345985506189576,8.00003670807044
870.0,923.15,6.75,300.0,0.1,0.05,0.04430000000000024,1.3333459108996484,0.10420365276570524,8.000032342139
871.0,923.15,6.75,300.0,0.1,0.08750000000000001,0.04320000000000021,1.333345509845043,0.10417046002343303,8.000031310866644
872.0,923.15,6.75,300.0,0.1,0.125,0.04310000000000021,1.3333454705787517,0.10426914803377324,8.00003120989732
873.0,923.15,6.75,300.0,0.1,0.16250000000000003,0.043000000000000205,1.3333454371550495,0.10416915893373589,8.000031123951544
874.0,923.15,6.75,300.0,0.1,0.2,0.043000000000000205,1.33334543627029,0.10419949873238667,8.0000311216765
880.0,923.15,9.5,150.0,0.0325,0.05,0.05360000000000051,1.3333715798388146,0.6410237832982452,8.00009834654492
881.0,923.15,9.5,150.0,0.0325,0.08750000000000001,0.053500000000000505,1.3333714892154604,0.6413457198963881,8.000098113521071
882.0,923.15,9.5,150.0,0.0325,0.125,0.053500000000000505,1.3333714881281804,0.6414641688493186,8.0000981107253
883.0,923.15,9.5,150.0,0.0325,0.16250000000000003,0.0534000000000005,1.3333714044749683,0.6410324332349714,8.000097895624057
884.0,923.15,9.5,150.0,0.0325,0.2,0.0534000000000005,1.3333714043550493,0.6410455116022634,8.000097895315704
885.0,923.15,9.5,150.0,0.05500000000000001,0.05,0.026199999999999897,1.3333508855368403,0.37921202932723486,8.00004513389809
886.0,923.15,9.5,150.0,0.05500000000000001,0.08750000000000001,0.026099999999999898,1.333350805018749,0.37879466197781897,8.000044926854645
887.0,923.15,9.5,150.0,0.05500000000000001,0.125,0.026099999999999898,1.3333508045935265,0.3788425818420707,8.00004492576126
888.0,923.15,9.5,150.0,0.05500000000000001,0.16250000000000003,0.026099999999999898,1.3333508044723774,0.3788562379924514,8.000044925449737
889.0,923.15,9.5,150.0,0.05500000000000001,0.2,0.026099999999999898,1.3333508044253692,0.37886153724380695,8.000044925328856
890.0,923.15,9.5,150.0,0.0775,0.05,0.01889999999999994,1.3333458159775746,0.26920388093485514,8.000032098056327
891.0,923.15,9.5,150.0,0.0775,0.08750000000000001,0.01889999999999994,1.3333458142477561,0.26939156314409546,8.00003209360829
892.0,923.15,9.5,150.0,0.0775,0.125,0.01889999999999994,1.3333458139869134,0.26941989958423335,8.000032092937591
893.0,923.15,9.5,150.0,0.0775,0.16250000000000003,0.01889999999999994,1.333345813912603,0.2694279738861496,8.000032092746471
894.0,923.15,9.5,150.0,0.0775,0.2,0.01889999999999994,1.3333458138837728,0.26943110670051895,8.000032092672308
895.0,923.15,9.5,150.0,0.1,0.05,0.01569999999999996,1.3333436785434172,0.20894215409929598,8.000026601850836
896.0,923.15,9.5,150.0,0.1,0.08750000000000001,0.01569999999999996,1.3333436772227907,0.20907516608743595,8.000026598454978
897.0,923.15,9.5,150.0,0.1,0.125,0.015599999999999961,1.333343600766931,0.20834670789752607,8.00002640185593
898.0,923.15,9.5,150.0,0.1,0.16250000000000003,0.015599999999999961,1.3333436007107784,0.2083523809826596,8.00002640171154
899.0,923.15,9.5,150.0,0.1,0.2,0.015599999999999961,1.3333436006889956,0.2083545818804629,8.000026401655534
905.0,923.15,9.5,187.5,0.0325,0.05,0.04030000000000013,1.3333545061962275,0.5130700813205544,8.00005444401055
906.0,923.15,9.5,187.5,0.0325,0.08750000000000001,0.040200000000000125,1.3333544381173197,0.51335705286105,8.000054268953676
907.0,923.15,9.5,187.5,0.0325,0.125,0.04010000000000012,1.3333543762749227,0.5128712496613848,8.000054109933252
908.0,923.15,9.5,187.5,0.0325,0.16250000000000003,0.04010000000000012,1.3333543759647497,0.5129100479000157,8.000054109135675
909.0,923.15,9.5,187.5,0.0325,0.2,0.04010000000000012,1.3333543758444384,0.5129250994633873,8.000054108826312
910.0,923.15,9.5,187.5,0.05500000000000001,0.05,0.021699999999999924,1.33334425344744,0.3030491029313909,8.000028080161993
911.0,923.15,9.5,187.5,0.05500000000000001,0.08750000000000001,0.021699999999999924,1.3333442505626178,0.30341852638196265,8.000028072743962
912.0,923.15,9.5,187.5,0.05500000000000001,0.125,0.021699999999999924,1.3333442501280375,0.30347428872046933,8.000028071626483
913.0,923.15,9.5,187.5,0.05500000000000001,0.16250000000000003,0.021699999999999924,1.3333442500042776,0.30349017395272376,8.00002807130824
914.0,923.15,9.5,187.5,0.05500000000000001,0.2,0.021699999999999924,1.333344249956276,0.3034963358846077,8.000028071184794
915.0,923.15,9.5,187.5,0.0775,0.05,0.016099999999999958,1.333341363016346,0.21564719789784106,8.000020647685282
916.0,923.15,9.5,187.5,0.0775,0.08750000000000001,0.016099999999999958,1.3333413612033835,0.21586718675072772,8.00002064302339
917.0,923.15,9.5,187.5,0.0775,0.125,0.01599999999999996,1.333341303916853,0.21508113914967478,8.000020495716168
918.0,923.15,9.5,187.5,0.0775,0.16250000000000003,0.01599999999999996,1.3333413038398443,0.21509051674863297,8.000020495518152
919.0,923.15,9.5,187.5,0.0775,0.2,0.01599999999999996,1.33334130380998,0.21509415397687748,8.000020495441358
920.0,923.15,9.5,187.5,0.1,0.05,0.013499999999999974,1.3333400620719285,0.1673425432966914,8.000017302420815
921.0,923.15,9.5,187.5,0.1,0.08750000000000001,0.013399999999999974,1.333340003737496,0.16672361668078528,8.000017152418783
922.0,923.15,9.5,187.5,0.1,0.125,0.013399999999999974,1.333340003529006,0.16674696485472035,8.0000171518827
923.0,923.15,9.5,187.5,0.1,0.16250000000000003,0.013399999999999974,1.3333400034696374,0.16675361490839852,8.000017151730017
924.0,923.15,9.5,187.5,0.1,0.2,0.013399999999999974,1.3333400034466139,0.16675619398989805,8.000017151670827
930.0,923.15,9.5,225.0,0.0325,0.05,0.03419999999999995,1.3333475439243745,0.4280169551172352,8.000036541297241
931.0,923.15,9.5,225.0,0.0325,0.08750000000000001,0.03399999999999995,1.3333474412883066,0.4276646921709759,8.000036277379177
932.0,923.15,9.5,225.0,0.0325,0.125,0.03399999999999995,1.333347440168095,0.42782088986183536,8.00003627449864
933.0,923.15,9.5,225.0,0.0325,0.16250000000000003,0.03399999999999995,1.3333474398492582,0.42786537817660897,8.000036273678795
934.0,923.15,9.5,225.0,0.0325,0.2,0.03399999999999995,1.333347439725627,0.42788263259099846,8.00003627336089
935.0,923.15,9.5,225.0,0.05500000000000001,0.05,0.01929999999999994,1.3333410957862637,0.2525621638453638,8.000019960526863
936.0,923.15,9.5,225.0,0.05500000000000001,0.08750000000000001,0.01929999999999994,1.3333410927380427,0.25298780405178933,8.000019952688591
937.0,923.15,9.5,225.0,0.05500000000000001,0.125,0.01929999999999994,1.333341092279133,0.2530520422191349,8.00001995150859
938.0,923.15,9.5,225.0,0.05500000000000001,0.16250000000000003,0.01929999999999994,1.3333410921484883,0.25307033767722065,8.000019951172636
939.0,923.15,9.5,225.0,0.05500000000000001,0.2,0.01929999999999994,1.3333410920978273,0.25307743279885275,8.000019951042344
940.0,923.15,9.5,225.0,0.0775,0.05,0.014499999999999968,1.3333391285981429,0.17964438303051247,8.000014902072508
941.0,923.15,9.5,225.0,0.0775,0.08750000000000001,0.014499999999999968,1.3333391266578354,0.17989835635909093,8.000014897083135
942.0,923.15,9.5,225.0,0.0775,0.125,0.014499999999999968,1.3333391263655998,0.17993668447035557,8.000014896331699
943.0,923.15,9.5,225.0,0.0775,0.16250000000000003,0.014499999999999968,1.3333391262824017,0.17994759968959162,8.000014896117781
944.0,923.15,9.5,225.0,0.0775,0.2,0.014499999999999968,1.3333391262501446,0.17995183233768386,8.000014896034806
945.0,923.15,9.5,225.0,0.1,0.05,0.012199999999999982,1.3333382102543512,0.1391912535373,8.000012540627841
946.0,923.15,9.5,225.0,0.1,0.08750000000000001,0.012199999999999982,1.3333382087504775,0.13937139639021218,8.00001253676078
947.0,923.15,9.5,225.0,0.1,0.125,0.012199999999999982,1.3333382085239447,0.13939858062243943,8.000012536178227
948.0,923.15,9.5,225.0,0.1,0.16250000000000003,0.012199999999999982,1.333338208459456,0.13940632167250377,8.0000125360124
949.0,923.15,9.5,225.0,0.1,0.2,0.012199999999999982,1.3333382084344527,0.13940932323333108,8.000012535948077
955.0,923.15,9.5,262.5,0.0325,0.05,0.03059999999999987,1.3333438375382916,0.36646032071741974,8.000027010691158
956.0,923.15,9.5,262.5,0.0325,0.08750000000000001,0.03049999999999987,1.3333437907628485,0.3669104283600725,8.00002689041253
957.0,923.15,9.5,262.5,0.0325,0.125,0.03039999999999987,1.3333437507075288,0.3663552735370366,8.000026787414066
958.0,923.15,9.5,262.5,0.0325,0.16250000000000003,0.03039999999999987,1.3333437503749674,0.3664055440724161,8.00002678655889
959.0,923.15,9.5,262.5,0.0325,0.2,0.03039999999999987,1.3333437502460426,0.36642503747539357,8.0000267862274
960.0,923.15,9.5,262.5,0.05500000000000001,0.05,0.017899999999999947,1.3333393265766131,0.21724659506692087,8.000015411157419
961.0,923.15,9.5,262.5,0.05500000000000001,0.08750000000000001,0.017799999999999948,1.3333392856973072,0.21691487919827337,8.000015306039758
962.0,923.15,9.5,262.5,0.05500000000000001,0.125,0.017799999999999948,1.3333392852065746,0.21698793350364193,8.000015304777888
963.0,923.15,9.5,262.5,0.05500000000000001,0.16250000000000003,0.017799999999999948,1.333339285066904,0.21700873656608735,8.000015304418689
964.0,923.15,9.5,262.5,0.05500000000000001,0.2,0.017799999999999948,1.3333392850127572,0.2170168027684562,8.000015304279483
965.0,923.15,9.5,262.5,0.0775,0.05,0.013499999999999974,1.3333378307808967,0.15405698872056006,8.00001156484288
966.0,923.15,9.5,262.5,0.0775,0.08750000000000001,0.013499999999999974,1.3333378286823112,0.1543467521494035,8.00001155944651
967.0,923.15,9.5,262.5,0.0775,0.125,0.013499999999999974,1.3333378283664077,0.15439047910295797,8.000011558634187
968.0,923.15,9.5,262.5,0.0775,0.16250000000000003,0.013499999999999974,1.333337828276495,0.15440292997567745,8.000011558403038
969.0,923.15,9.5,262.5,0.0775,0.2,0.013499999999999974,1.3333378282416388,0.15440775733811915,8.000011558313375
970.0,923.15,9.5,262.5,0.1,0.05,0.011399999999999987,1.3333371348501537,0.11935223493661001,8.000009775313002
971.0,923.15,9.5,262.5,0.1,0.08750000000000001,0.011399999999999987,1.3333371332164343,0.11955790152515994,8.00000977111204
972.0,923.15,9.5,262.5,0.1,0.125,0.011399999999999987,1.3333371329704662,0.11958893580439131,8.000009770479647
973.0,923.15,9.5,262.5,0.1,0.16250000000000003,0.011399999999999987,1.3333371329004602,0.11959777197718392,8.000009770299554
974.0,923.15,9.5,262.5,0.1,0.2,0.011399999999999987,1.3333371328733226,0.11960119765439599,8.00000977022981
980.0,923.15,9.5,300.0,0.0325,0.05,0.028399999999999884,1.3333416400301834,0.32120854266459786,8.000021360001575
981.0,923.15,9.5,300.0,0.0325,0.08750000000000001,0.028199999999999885,1.3333415659563317,0.3210655226042944,8.00002116952731
982.0,923.15,9.5,300.0,0.0325,0.125,0.028099999999999885,1.3333415319007562,0.3205243493182572,8.000021081956453
983.0,923.15,9.5,300.0,0.0325,0.16250000000000003,0.028099999999999885,1.3333415315496573,0.32058065163947236,8.000021081053605
984.0,923.15,9.5,300.0,0.0325,0.2,0.028099999999999885,1.3333415314135677,0.32060248107042283,8.0000210807037
985.0,923.15,9.5,300.0,0.05500000000000001,0.05,0.016799999999999954,1.3333381433984544,0.18947553355143684,8.000012368713406
986.0,923.15,9.5,300.0,0.05500000000000001,0.08750000000000001,0.016799999999999954,1.3333381398869888,0.1900204696689173,8.000012359683929
987.0,923.15,9.5,300.0,0.05500000000000001,0.125,0.016799999999999954,1.3333381393590111,0.19010271035984383,8.000012358326266
988.0,923.15,9.5,300.0,0.05500000000000001,0.16250000000000003,0.016799999999999954,1.3333381392087742,0.19012612682955912,8.000012357939953
989.0,923.15,9.5,300.0,0.05500000000000001,0.2,0.016799999999999954,1.3333381391505372,0.19013520521759963,8.00001235779017
990.0,923.15,9.5,300.0,0.0775,0.05,0.012799999999999978,1.3333369866648095,0.13476266917681473,8.000009394266236
991.0,923.15,9.5,300.0,0.0775,0.08750000000000001,0.012799999999999978,1.333336984396317,0.1350885999086452,8.000009388432993
992.0,923.15,9.5,300.0,0.0775,0.125,0.012799999999999978,1.333336984055026,0.13513778546585278,8.000009387555371
993.0,923.15,9.5,300.0,0.0775,0.16250000000000003,0.012799999999999978,1.3333369839579066,0.13515178920210402,8.00000938730565
994.0,923.15,9.5,300.0,0.0775,0.2,0.012799999999999978,1.3333369839202616,0.135157217993239,8.000009387208857
995.0,923.15,9.5,300.0,0.1,0.05,0.01089999999999999,1.333336451174882,0.10484469156971936,8.000008017296173
996.0,923.15,9.5,300.0,0.1,0.08750000000000001,0.01079999999999999,1.3333364176821751,0.10436686507573494,8.00000793117229
997.0,923.15,9.5,300.0,0.1,0.125,0.01079999999999999,1.3333364174171969,0.10440160321004655,8.000007930490865
998.0,923.15,9.5,300.0,0.1,0.16250000000000003,0.01079999999999999,1.3333364173417943,0.1044114930129074,8.000007930296944
999.0,923.15,9.5,300.0,0.1,0.2,0.01079999999999999,1.3333364173125681,0.1044153267495485,8.000007930221852
1005.0,923.15,12.25,150.0,0.0325,0.05,0.01919999999999994,1.3333471579904168,0.6420720015820667,8.000035548907588
1006.0,923.15,12.25,150.0,0.0325,0.08750000000000001,0.01919999999999994,1.333347157406396,0.6422408467509132,8.000035547405849
1007.0,923.15,12.25,150.0,0.0325,0.125,0.01919999999999994,1.3333471573182696,0.6422663441124808,8.000035547179237
1008.0,923.15,12.25,150.0,0.0325,0.16250000000000003,0.01919999999999994,1.3333471572931548,0.6422736116341412,8.000035547114656
1009.0,923.15,12.25,150.0,0.0325,0.2,0.01919999999999994,1.3333471572834037,0.6422764323389575,8.000035547089597
1010.0,923.15,12.25,150.0,0.05500000000000001,0.05,0.009399999999999999,1.3333396843374612,0.38016179210116774,8.000016331109027
1011.0,923.15,12.25,150.0,0.05500000000000001,0.08750000000000001,0.009399999999999999,1.3333396841105971,0.3802304066408328,8.000016330525659
1012.0,923.15,12.25,150.0,0.05500000000000001,0.125,0.009399999999999999,1.3333396840763507,0.3802407676600504,8.0000163304376
1013.0,923.15,12.25,150.0,0.05500000000000001,0.16250000000000003,0.009399999999999999,1.3333396840665914,0.38024372039708193,8.000016330412498
1014.0,923.15,12.25,150.0,0.05500000000000001,0.2,0.009399999999999999,1.333339684062803,0.3802448662207563,8.000016330402767
1015.0,923.15,12.25,150.0,0.0775,0.05,0.006800000000000005,1.333337862516452,0.27036822140928324,8.00001164644827
1016.0,923.15,12.25,150.0,0.0775,0.08750000000000001,0.006800000000000005,1.3333378623775662,0.2704087425691698,8.000011646091144
1017.0,923.15,12.25,150.0,0.0775,0.125,0.006800000000000005,1.3333378623566028,0.27041486063978326,8.000011646037235
1018.0,923.15,12.25,150.0,0.0775,0.16250000000000003,0.006800000000000005,1.3333378623506291,0.2704166039635146,8.000011646021859
1019.0,923.15,12.25,150.0,0.0775,0.2,0.006800000000000005,1.3333378623483112,0.27041728037544066,8.000011646015901
1020.0,923.15,12.25,150.0,0.1,0.05,0.005600000000000002,1.3333370483082143,0.20889738432265795,8.000009552777339
1021.0,923.15,12.25,150.0,0.1,0.08750000000000001,0.005600000000000002,1.3333370482035796,0.2089257689799651,8.000009552508299
1022.0,923.15,12.25,150.0,0.1,0.125,0.005600000000000002,1.3333370481877855,0.20893005413549032,8.00000955246768
1023.0,923.15,12.25,150.0,0.1,0.16250000000000003,0.005600000000000002,1.3333370481832867,0.20893127503454448,8.000009552456108
1024.0,923.15,12.25,150.0,0.1,0.2,0.005600000000000002,1.3333370481815419,0.20893174868999,8.000009552451605
1030.0,923.15,12.25,187.5,0.0325,0.05,0.014399999999999968,1.3333409561624006,0.5134960281044647,8.000019601496417
1031.0,923.15,12.25,187.5,0.0325,0.08750000000000001,0.014399999999999968,1.3333409555844067,0.513690414385188,8.000019600010152
1032.0,923.15,12.25,187.5,0.0325,0.125,0.014399999999999968,1.3333409554972246,0.5137197575187402,8.000019599785977
1033.0,923.15,12.25,187.5,0.0325,0.16250000000000003,0.014399999999999968,1.3333409554723887,0.5137281176439306,8.000019599722124
1034.0,923.15,12.25,187.5,0.0325,0.2,0.014399999999999968,1.3333409554627529,0.5137313610046242,8.000019599697339
1035.0,923.15,12.25,187.5,0.05500000000000001,0.05,0.0078000000000000074,1.3333372884354568,0.3042307170942743,8.00001017024536
1036.0,923.15,12.25,187.5,0.05500000000000001,0.08750000000000001,0.0078000000000000074,1.333337288205401,0.30431039528780235,8.000010169653814
1037.0,923.15,12.25,187.5,0.05500000000000001,0.125,0.0078000000000000074,1.3333372881706895,0.30432242240647583,8.000010169564542
1038.0,923.15,12.25,187.5,0.05500000000000001,0.16250000000000003,0.0078000000000000074,1.333337288160802,0.3043258486390963,8.000010169539093
1039.0,923.15,12.25,187.5,0.05500000000000001,0.2,0.0078000000000000074,1.3333372881569654,0.3043271776938657,8.000010169529245
1040.0,923.15,12.25,187.5,0.0775,0.05,0.005800000000000002,1.333336247264548,0.21683819601224497,8.000007492956616
1041.0,923.15,12.25,187.5,0.0775,0.08750000000000001,0.005800000000000002,1.3333362471193468,0.21688577250423088,8.00000749258325
1042.0,923.15,12.25,187.5,0.0775,0.125,0.005800000000000002,1.333336247097438,0.21689295329309854,8.000007492526924
